lat,lon,quadkey,country,date_time,n_baseline,n_crisis,n_difference,density_baseline,density_crisis,percent_change,clipped_z_score,ds
45.446643719856,9.2147827148438,1202213230201123,IT,2020-11-22 1600,257.7991859733918,228.04140565689232,-29.757780316499463,0.0009001493669242487,0.0008415243811279783,-11.498405686468807,-2.066764953727035,2021-01-18
45.531364847362,9.5169067382812,1202213231002302,IT,2020-11-22 1600,67.13650543236317,64.55912569018439,-2.5773797421787776,0.00023441843943093575,0.00023823778026669856,-3.782670869050155,-1.3828317538568342,2021-01-18
45.558294846517,9.4454956054688,1202213230110331,IT,2020-11-22 1600,\N,\N,\N,\N,\N,-15.121017724352669,-1.4808986544392884,2021-01-18
45.357935377759,9.4400024414062,1202213230332130,IT,2020-11-22 1600,23.795150612723138,25.64834139270344,1.8531907799803022,8.308478430230815e-05,9.464818266349572e-05,7.474004933163722,1.3192453962928943,2021-01-18
45.600587352462,9.3246459960938,1202213212322023,IT,2020-11-22 1600,\N,\N,\N,\N,\N,-12.375246446284633,-1.3165662390639181,2021-01-18
45.565986762502,9.1323852539062,1202213221111310,IT,2020-11-22 1600,28.75512949620159,31.703125833106217,2.9479963369046267,0.00010040338767594947,0.00011699170714053519,9.907523129015301,2.775329945324804,2021-01-18
45.454350906311,9.2367553710938,1202213230210003,IT,2020-11-22 1600,69.66534389215069,65.49927447903887,-4.1660694131118134,0.00024324830570858326,0.00024170714200576516,-5.895491599772104,-1.9208615626108652,2021-01-18
45.357935377759,9.3850708007812,1202213230323120,IT,2020-11-22 1600,\N,\N,\N,\N,\N,19.652396833818763,3.376572216977328,2021-01-18
45.512121235295,9.0499877929688,1202213221121131,IT,2020-11-22 1600,\N,\N,\N,\N,\N,5.995754753251039,0.518871904488649,2021-01-18
45.465909711303,9.5169067382812,1202213231022320,IT,2020-11-22 1600,37.12938132330377,33.35459458482207,-3.7747867384817013,0.00012964350126346206,0.00012308600047834627,-9.899942268862993,-1.2677996547861003,2021-01-18
45.450497444729,9.1378784179688,1202213221311131,IT,2020-11-22 1600,387.41512696271474,369.86497013862845,-17.550156824086287,0.0013527253003365134,0.0013648854215761595,-4.518401989470144,-3.5828548459405773,2021-01-18
45.577522661928,9.1653442382812,1202213230000102,IT,2020-11-22 1600,70.57532081211075,74.31574985809294,3.7404290459821965,0.00024642564370259176,0.00027424193087762237,5.225864171536211,0.9792164970438135,2021-01-18
45.354075333705,9.5278930664062,1202213231222132,IT,2020-11-22 1600,\N,\N,\N,\N,\N,-2.281091597024764,-0.17675470004668944,2021-01-18
45.48516912049,9.2422485351562,1202213230032012,IT,2020-11-22 1600,208.43938654871192,186.0361207329873,-22.40326581572461,0.0007278012967165354,0.0006865153760840507,-10.69677780521669,-2.162005762489398,2021-01-18
45.581367435192,9.4125366210938,1202213230110001,IT,2020-11-22 1600,48.49570421114988,45.5105853553007,-2.98511885584918,0.00016933093593521966,0.0001679443567082482,-6.031066540875123,-2.371026732982407,2021-01-18
45.392663925588,9.4070434570312,1202213230330002,IT,2020-11-22 1600,\N,\N,\N,\N,\N,12.089289013619087,0.6258693328330426,2021-01-18
45.542907855238,9.2971801757812,1202213230013120,IT,2020-11-22 1600,88.09122248806916,84.2030906830925,-3.888131804976666,0.0003075853705853163,0.00031072845552779026,-4.3642142249168865,-1.2764102418319814,2021-01-18
45.419660273498,9.0609741210938,1202213221312021,IT,2020-11-22 1600,42.325000008452996,44.190616459481376,1.8656164510283801,0.00014778488077386745,0.00016307337284037198,4.306096827846246,1.1491119090496238,2021-01-18
45.554448493612,9.3630981445312,1202213230101222,IT,2020-11-22 1600,\N,\N,\N,\N,\N,-2.6850446300742976,-0.3435375966039482,2021-01-18
45.500571908662,9.4070434570312,1202213230130202,IT,2020-11-22 1600,\N,\N,\N,\N,\N,16.87115181912983,1.491114837025398,2021-01-18
45.350215026346,9.2422485351562,1202213230232210,IT,2020-11-22 1600,\N,\N,\N,\N,\N,-17.34846234980852,-1.1705333070311916,2021-01-18
45.562140936147,9.1598510742188,1202213230000213,IT,2020-11-22 1600,100.80057936546739,94.25839295747171,-6.542186407995672,0.0003519622350971583,0.0003478347959273631,-6.426472667222266,-1.4933987762242182,2021-01-18
45.546754997973,9.3191528320312,1202213230102002,IT,2020-11-22 1600,\N,\N,\N,\N,\N,-6.314899131689945,-0.47121624954357894,2021-01-18
45.354075333705,9.2037963867188,1202213230223033,IT,2020-11-22 1600,53.29644486645609,50.137706318136146,-3.1587385483199455,0.0001860935321603583,0.00018501947994491603,-5.817578952156016,-2.009312285998245,2021-01-18
45.554448493612,9.5169067382812,1202213231000322,IT,2020-11-22 1600,\N,\N,\N,\N,\N,-18.493445784410635,-0.6829882643523928,2021-01-18
45.52366819238,9.5223999023438,1202213231002323,IT,2020-11-22 1600,48.94583753157564,48.24410140833622,-0.7017361232394208,0.00017090265239306208,0.00017803164940058996,-1.4049942055647477,-0.3317392229867323,2021-01-18
45.600587352462,9.2587280273438,1202213212232123,IT,2020-11-22 1600,84.25096209472333,78.29651973076207,-5.954442363961263,0.00029417645329629394,0.00028893187235496537,-6.9846042996502655,-0.8428431733847235,2021-01-18
45.427371146077,8.9950561523438,1202213221302101,IT,2020-11-22 1600,\N,\N,\N,\N,\N,-8.575778472223458,-0.8033426615275384,2021-01-18
45.569832325584,9.5278930664062,1202213231000132,IT,2020-11-22 1600,20.61669014002216,22.35103942789407,1.7343492878719076,7.198665312903581e-05,8.248039240042773e-05,8.023195395028823,1.3479187521782534,2021-01-18
45.361795158508,9.4564819335938,1202213230333003,IT,2020-11-22 1600,\N,\N,\N,\N,\N,22.39902301347732,2.9199262153844225,2021-01-18
45.435080965473,9.3850708007812,1202213230301320,IT,2020-11-22 1600,50.37881415924838,49.15052217236913,-1.228291986879249,0.00017590613213387863,0.0001813765470971162,-2.3906584980185883,-0.6201759762708321,2021-01-18
45.442789731689,9.3850708007812,1202213230301300,IT,2020-11-22 1600,\N,\N,\N,\N,\N,-13.87875352184648,-0.5468807150356723,2021-01-18
