,MUNICIPIO,AREA,PERIMETRO,geometry,g
0,1,9426871.6,11935.5825,"MULTIPOLYGON (((515194.5037806356 5036236.688898725, 515289.9779147696 5036177.713410469, 515392.7969758611 5036112.607914856, 515510.0857929037 5036035.622398829, 515566.405275704 5035998.937149581, 515633.0596704241 5035956.566840778, 515703.3290233993 5035910.066546423, 515792.713291491 5035851.681270126, 515871.2540990371 5035800.527829555, 515951.3399329202 5035750.409382073, 515988.7053139532 5035725.690124243, 516040.4708494521 5035692.916127051, 516077.6712258459 5035667.936867412, 516119.1266340456 5035638.17771955, 516129.7567038591 5035624.358031561, 516135.9116213004 5035594.478543859, 516148.1406988257 5035400.256704089, 516148.1406421796 5035390.181856746, 516159.4850876637 5035263.713878172, 516160.9449486276 5035235.414320152, 516171.6792867091 5035091.466597172, 516176.5589612041 5035021.69269687, 516182.4136269527 5034948.008863757, 516191.6883422167 5034874.815052805, 516198.0280225099 5034802.601199846, 516200.4679047849 5034775.761626671, 516207.7873838077 5034665.483355549, 516207.7873453324 5034658.653458636, 516213.8318486065 5034555.825062554, 516219.9863269403 5034448.34683631, 516229.2557601318 5034325.383768248, 516238.5299948294 5034167.286227228, 516241.4548364016 5034132.151780363, 516197.0487584667 5034047.737692325, 516181.9233941683 5034019.432997842, 516133.1272451216 5033932.57892149, 516095.5513643502 5033866.214630472, 516081.8859662024 5033828.155101356, 516025.2843659214 5033678.841935301, 515968.1877623702 5033529.528781839, 515944.2270932207 5033467.364654052, 515918.8163765754 5033400.065497248, 515910.9211309002 5033375.0008238, 515867.5348808173 5033254.977351952, 515846.8392825748 5033197.243091887, 515839.3840871279 5033180.033303581, 515785.0137985733 5033226.232399526, 515729.76881838 5033179.438857633, 515678.5140617518 5033176.904575185, 515630.5643229966 5033180.60515247, 515531.8898567929 5033187.491352304, 515485.3900932319 5033188.001960095, 515367.8707767836 5033186.77353508, 515199.5365877888 5033180.590858777, 515180.9316792788 5033180.241110472, 515168.1767413553 5033179.886284783, 515068.6022355478 5033178.822619557, 514930.712912194 5033175.994488554, 514884.6481418306 5033175.685103293, 514823.0134678005 5033178.560876126, 514748.2288880774 5033186.371748964, 514674.644337446 5033200.282514708, 514603.1248080193 5033219.633172362, 514546.5351290527 5033225.94382856, 514526.5502369252 5033227.209074816, 514441.3208158842 5033235.865076633, 514428.740889616 5033237.665216758, 514393.5010878557 5033241.260631008, 514158.9074343895 5033269.578327028, 514132.957636276 5033281.77349146, 514097.0279157457 5033298.613720275, 514098.5330102769 5033316.133441076, 514040.9583107911 5033317.779183507, 514004.7684888375 5033316.954677655, 513970.7136426241 5033313.830177262, 513972.0335040402 5033291.295491769, 513953.4635844009 5033289.01077254, 513863.9939995819 5033282.807054266, 513813.3095901409 5033339.696894268, 513752.2853470509 5033415.721594791, 513722.2856701486 5033444.681572154, 513674.0412140789 5033495.251378971, 513643.161555491 5033526.396338316, 513618.8518263388 5033551.221302448, 513565.0674135121 5033603.971256651, 513506.1080313724 5033657.241275554, 513428.0180474122 5033576.048505111, 513397.5033882475 5033607.07846579, 513341.6489888834 5033659.828454521, 513247.9149771695 5033744.638495065, 513194.3955518439 5033794.563499789, 513091.2966672937 5033891.648502528, 513086.6517156273 5033895.688507656, 513062.8169727087 5033917.903512939, 512963.2530494746 5034010.808538573, 512947.6732126783 5034024.418556591, 512806.8147395133 5034155.29361671, 512776.9752215921 5034208.943263006, 512826.1014926474 5034460.494006754, 512867.702465394 5034657.050528279, 512879.8977301486 5034711.40458305, 512888.9229393677 5034753.848851471, 512904.1432960404 5034826.117607063, 512905.2483361431 5034833.712483151, 512879.7235127689 5034840.327746227, 512893.733840531 5034906.776601539, 512895.0438798651 5034914.426473957, 512844.464454641 5034964.421471572, 512717.6409860034 5035103.866275499, 512639.6469078508 5035185.806216765, 512695.2621602846 5035276.599140863, 512749.6324223409 5035368.177067036, 512846.6188335124 5035687.816028342, 512885.8694854818 5035831.078418414, 512916.4496643152 5035888.592154698, 512999.5596581546 5035963.969872004, 513009.7846475471 5035971.639613775, 513074.7396587559 5036033.522782729, 513183.6746681767 5036136.319718199, 513285.4496523211 5036228.886896417, 513319.2046369889 5036258.035981173, 513388.2496423239 5036324.009014281, 513452.0546289337 5036382.157234064, 513486.1795231478 5036413.586275807, 513525.9543240857 5036417.915628258, 513594.3739825687 5036425.539511466, 513653.7286872464 5036432.338539615, 513745.7432308349 5036443.167028155, 513795.9279803052 5036448.826207101, 513851.497701353 5036454.85030126, 513898.1274672115 5036459.909540893, 513989.0170122959 5036470.063053963, 514101.076465708 5036485.111082244, 514179.9310919031 5036497.624735753, 514211.6060094408 5036514.329021014, 514242.7409208527 5036529.483336841, 514250.1158626525 5036526.658270223, 514402.4846621642 5036468.316997725, 514420.8395169071 5036461.136835221, 514540.3884904943 5036417.575731611, 514520.7182311096 5036353.096988006, 514561.7629370944 5036342.171550679, 514594.5727163706 5036335.911164201, 514656.7723018323 5036324.685422402, 514650.8221667394 5036295.215953409, 514663.8770738131 5036291.805813846, 514671.0172069404 5036322.115252595, 514680.1471461412 5036320.47014375, 514693.9724218333 5036382.35400801, 514710.8973193355 5036381.123778374, 514886.4412638773 5036369.616378931, 514927.5759132822 5036348.67609405, 515025.9702341236 5036326.574989545, 515016.3899241905 5036262.181110144, 515042.4847470764 5036256.770811406, 515194.5037806356 5036236.688898725)))","MULTIPOLYGON (((515194.5037806356 5036236.688898725, 515289.9779147696 5036177.713410469, 515392.7969758611 5036112.607914856, 515510.0857929037 5036035.622398829, 515566.405275704 5035998.937149581, 515633.0596704241 5035956.566840778, 515703.3290233993 5035910.066546423, 515792.713291491 5035851.681270126, 515871.2540990371 5035800.527829555, 515951.3399329202 5035750.409382073, 515988.7053139532 5035725.690124243, 516040.4708494521 5035692.916127051, 516077.6712258459 5035667.936867412, 516119.1266340456 5035638.17771955, 516129.7567038591 5035624.358031561, 516135.9116213004 5035594.478543859, 516148.1406988257 5035400.256704089, 516148.1406421796 5035390.181856746, 516159.4850876637 5035263.713878172, 516160.9449486276 5035235.414320152, 516171.6792867091 5035091.466597172, 516176.5589612041 5035021.69269687, 516182.4136269527 5034948.008863757, 516191.6883422167 5034874.815052805, 516198.0280225099 5034802.601199846, 516200.4679047849 5034775.761626671, 516207.7873838077 5034665.483355549, 516207.7873453324 5034658.653458636, 516213.8318486065 5034555.825062554, 516219.9863269403 5034448.34683631, 516229.2557601318 5034325.383768248, 516238.5299948294 5034167.286227228, 516241.4548364016 5034132.151780363, 516197.0487584667 5034047.737692325, 516181.9233941683 5034019.432997842, 516133.1272451216 5033932.57892149, 516095.5513643502 5033866.214630472, 516081.8859662024 5033828.155101356, 516025.2843659214 5033678.841935301, 515968.1877623702 5033529.528781839, 515944.2270932207 5033467.364654052, 515918.8163765754 5033400.065497248, 515910.9211309002 5033375.0008238, 515867.5348808173 5033254.977351952, 515846.8392825748 5033197.243091887, 515839.3840871279 5033180.033303581, 515785.0137985733 5033226.232399526, 515729.76881838 5033179.438857633, 515678.5140617518 5033176.904575185, 515630.5643229966 5033180.60515247, 515531.8898567929 5033187.491352304, 515485.3900932319 5033188.001960095, 515367.8707767836 5033186.77353508, 515199.5365877888 5033180.590858777, 515180.9316792788 5033180.241110472, 515168.1767413553 5033179.886284783, 515068.6022355478 5033178.822619557, 514930.712912194 5033175.994488554, 514884.6481418306 5033175.685103293, 514823.0134678005 5033178.560876126, 514748.2288880774 5033186.371748964, 514674.644337446 5033200.282514708, 514603.1248080193 5033219.633172362, 514546.5351290527 5033225.94382856, 514526.5502369252 5033227.209074816, 514441.3208158842 5033235.865076633, 514428.740889616 5033237.665216758, 514393.5010878557 5033241.260631008, 514158.9074343895 5033269.578327028, 514132.957636276 5033281.77349146, 514097.0279157457 5033298.613720275, 514098.5330102769 5033316.133441076, 514040.9583107911 5033317.779183507, 514004.7684888375 5033316.954677655, 513970.7136426241 5033313.830177262, 513972.0335040402 5033291.295491769, 513953.4635844009 5033289.01077254, 513863.9939995819 5033282.807054266, 513813.3095901409 5033339.696894268, 513752.2853470509 5033415.721594791, 513722.2856701486 5033444.681572154, 513674.0412140789 5033495.251378971, 513643.161555491 5033526.396338316, 513618.8518263388 5033551.221302448, 513565.0674135121 5033603.971256651, 513506.1080313724 5033657.241275554, 513428.0180474122 5033576.048505111, 513397.5033882475 5033607.07846579, 513341.6489888834 5033659.828454521, 513247.9149771695 5033744.638495065, 513194.3955518439 5033794.563499789, 513091.2966672937 5033891.648502528, 513086.6517156273 5033895.688507656, 513062.8169727087 5033917.903512939, 512963.2530494746 5034010.808538573, 512947.6732126783 5034024.418556591, 512806.8147395133 5034155.29361671, 512776.9752215921 5034208.943263006, 512826.1014926474 5034460.494006754, 512867.702465394 5034657.050528279, 512879.8977301486 5034711.40458305, 512888.9229393677 5034753.848851471, 512904.1432960404 5034826.117607063, 512905.2483361431 5034833.712483151, 512879.7235127689 5034840.327746227, 512893.733840531 5034906.776601539, 512895.0438798651 5034914.426473957, 512844.464454641 5034964.421471572, 512717.6409860034 5035103.866275499, 512639.6469078508 5035185.806216765, 512695.2621602846 5035276.599140863, 512749.6324223409 5035368.177067036, 512846.6188335124 5035687.816028342, 512885.8694854818 5035831.078418414, 512916.4496643152 5035888.592154698, 512999.5596581546 5035963.969872004, 513009.7846475471 5035971.639613775, 513074.7396587559 5036033.522782729, 513183.6746681767 5036136.319718199, 513285.4496523211 5036228.886896417, 513319.2046369889 5036258.035981173, 513388.2496423239 5036324.009014281, 513452.0546289337 5036382.157234064, 513486.1795231478 5036413.586275807, 513525.9543240857 5036417.915628258, 513594.3739825687 5036425.539511466, 513653.7286872464 5036432.338539615, 513745.7432308349 5036443.167028155, 513795.9279803052 5036448.826207101, 513851.497701353 5036454.85030126, 513898.1274672115 5036459.909540893, 513989.0170122959 5036470.063053963, 514101.076465708 5036485.111082244, 514179.9310919031 5036497.624735753, 514211.6060094408 5036514.329021014, 514242.7409208527 5036529.483336841, 514250.1158626525 5036526.658270223, 514402.4846621642 5036468.316997725, 514420.8395169071 5036461.136835221, 514540.3884904943 5036417.575731611, 514520.7182311096 5036353.096988006, 514561.7629370944 5036342.171550679, 514594.5727163706 5036335.911164201, 514656.7723018323 5036324.685422402, 514650.8221667394 5036295.215953409, 514663.8770738131 5036291.805813846, 514671.0172069404 5036322.115252595, 514680.1471461412 5036320.47014375, 514693.9724218333 5036382.35400801, 514710.8973193355 5036381.123778374, 514886.4412638773 5036369.616378931, 514927.5759132822 5036348.67609405, 515025.9702341236 5036326.574989545, 515016.3899241905 5036262.181110144, 515042.4847470764 5036256.770811406, 515194.5037806356 5036236.688898725)))"
