latitude_g,longitude_,geometry,quadkey
45.558143194626112,8.995056152343800,POINT (8.9950561523438 45.55814319462611),1202213221100321
45.561995471559676,8.995056152343800,POINT (8.9950561523438 45.56199547155968),1202213221100303
45.565847748493240,8.995056152343800,POINT (8.9950561523438 45.56584774849324),1202213221100301
45.569700025426805,8.995056152343800,POINT (8.9950561523438 45.5697000254268),1202213221100123
45.573552302360369,8.995056152343800,POINT (8.9950561523438 45.57355230236037),1202213221100121
45.577404579293933,8.995056152343800,POINT (8.9950561523438 45.57740457929393),1202213221100103
45.581256856227498,8.995056152343800,POINT (8.9950561523438 45.5812568562275),1202213221100101
45.585109133161062,8.995056152343800,POINT (8.9950561523438 45.58510913316106),1202213203322323
45.588961410094626,8.995056152343800,POINT (8.9950561523438 45.58896141009463),1202213203322321
45.592813687028190,8.995056152343800,POINT (8.9950561523438 45.59281368702819),1202213203322303
45.596665963961755,8.995056152343800,POINT (8.9950561523438 45.59666596396175),1202213203322301
45.600518240895319,8.995056152343800,POINT (8.9950561523438 45.60051824089532),1202213203322123
45.604370517828883,8.995056152343800,POINT (8.9950561523438 45.60437051782888),1202213203322121
45.608222794762447,8.995056152343800,POINT (8.9950561523438 45.60822279476245),1202213203322103
45.612075071696012,8.995056152343800,POINT (8.9950561523438 45.61207507169601),1202213203322101
45.615927348629576,8.995056152343800,POINT (8.9950561523438 45.61592734862958),1202213203320323
45.619779625563140,8.995056152343800,POINT (8.9950561523438 45.61977962556314),1202213203320321
45.623631902496705,8.995056152343800,POINT (8.9950561523438 45.6236319024967),1202213203320303
45.627484179430269,8.995056152343800,POINT (8.9950561523438 45.62748417943027),1202213203320301
45.311597470877999,9.000549316406298,POINT (9.000549316406298 45.311597470878),1202213223100330
45.315449747811563,9.000549316406298,POINT (9.000549316406298 45.31544974781156),1202213223100312
45.319302024745127,9.000549316406298,POINT (9.000549316406298 45.31930202474513),1202213223100310
45.323154301678692,9.000549316406298,POINT (9.000549316406298 45.32315430167869),1202213223100132
45.327006578612256,9.000549316406298,POINT (9.000549316406298 45.32700657861226),1202213223100130
45.330858855545820,9.000549316406298,POINT (9.000549316406298 45.33085885554582),1202213223100112
45.334711132479384,9.000549316406298,POINT (9.000549316406298 45.33471113247938),1202213223100110
45.338563409412949,9.000549316406298,POINT (9.000549316406298 45.33856340941295),1202213221322332
45.342415686346513,9.000549316406298,POINT (9.000549316406298 45.34241568634651),1202213221322330
45.346267963280077,9.000549316406298,POINT (9.000549316406298 45.34626796328008),1202213221322312
45.350120240213641,9.000549316406298,POINT (9.000549316406298 45.35012024021364),1202213221322310
45.353972517147206,9.000549316406298,POINT (9.000549316406298 45.35397251714721),1202213221322132
45.357824794080770,9.000549316406298,POINT (9.000549316406298 45.35782479408077),1202213221322130
45.361677071014334,9.000549316406298,POINT (9.000549316406298 45.36167707101433),1202213221322112
45.365529347947898,9.000549316406298,POINT (9.000549316406298 45.3655293479479),1202213221322110
45.369381624881463,9.000549316406298,POINT (9.000549316406298 45.36938162488146),1202213221320332
45.373233901815027,9.000549316406298,POINT (9.000549316406298 45.37323390181503),1202213221320330
45.377086178748591,9.000549316406298,POINT (9.000549316406298 45.37708617874859),1202213221320312
45.380938455682156,9.000549316406298,POINT (9.000549316406298 45.38093845568216),1202213221320310
45.384790732615720,9.000549316406298,POINT (9.000549316406298 45.38479073261572),1202213221320132
45.388643009549284,9.000549316406298,POINT (9.000549316406298 45.38864300954928),1202213221320130
45.392495286482848,9.000549316406298,POINT (9.000549316406298 45.39249528648285),1202213221320112
45.396347563416413,9.000549316406298,POINT (9.000549316406298 45.39634756341641),1202213221320110
45.400199840349977,9.000549316406298,POINT (9.000549316406298 45.40019984034998),1202213221302332
45.404052117283541,9.000549316406298,POINT (9.000549316406298 45.40405211728354),1202213221302330
45.407904394217105,9.000549316406298,POINT (9.000549316406298 45.40790439421711),1202213221302312
45.411756671150670,9.000549316406298,POINT (9.000549316406298 45.41175667115067),1202213221302310
45.415608948084234,9.000549316406298,POINT (9.000549316406298 45.41560894808423),1202213221302132
45.419461225017798,9.000549316406298,POINT (9.000549316406298 45.4194612250178),1202213221302130
45.423313501951363,9.000549316406298,POINT (9.000549316406298 45.42331350195136),1202213221302112
45.427165778884927,9.000549316406298,POINT (9.000549316406298 45.42716577888493),1202213221302110
45.431018055818491,9.000549316406298,POINT (9.000549316406298 45.43101805581849),1202213221300332
45.434870332752055,9.000549316406298,POINT (9.000549316406298 45.43487033275206),1202213221300330
45.438722609685620,9.000549316406298,POINT (9.000549316406298 45.43872260968562),1202213221300312
45.442574886619184,9.000549316406298,POINT (9.000549316406298 45.44257488661918),1202213221300310
45.446427163552748,9.000549316406298,POINT (9.000549316406298 45.44642716355275),1202213221300132
45.450279440486312,9.000549316406298,POINT (9.000549316406298 45.45027944048631),1202213221300130
45.454131717419877,9.000549316406298,POINT (9.000549316406298 45.45413171741988),1202213221300112
45.457983994353441,9.000549316406298,POINT (9.000549316406298 45.45798399435344),1202213221300110
45.461836271287005,9.000549316406298,POINT (9.000549316406298 45.46183627128701),1202213221122332
45.465688548220569,9.000549316406298,POINT (9.000549316406298 45.46568854822057),1202213221122330
45.469540825154134,9.000549316406298,POINT (9.000549316406298 45.46954082515413),1202213221122312
45.473393102087698,9.000549316406298,POINT (9.000549316406298 45.4733931020877),1202213221122310
45.477245379021262,9.000549316406298,POINT (9.000549316406298 45.47724537902126),1202213221122132
45.481097655954827,9.000549316406298,POINT (9.000549316406298 45.48109765595483),1202213221122130
45.484949932888391,9.000549316406298,POINT (9.000549316406298 45.48494993288839),1202213221122112
45.488802209821955,9.000549316406298,POINT (9.000549316406298 45.48880220982196),1202213221122110
45.492654486755519,9.000549316406298,POINT (9.000549316406298 45.49265448675552),1202213221120332
45.496506763689084,9.000549316406298,POINT (9.000549316406298 45.49650676368908),1202213221120330
45.500359040622648,9.000549316406298,POINT (9.000549316406298 45.50035904062265),1202213221120312
45.504211317556212,9.000549316406298,POINT (9.000549316406298 45.50421131755621),1202213221120310
45.508063594489776,9.000549316406298,POINT (9.000549316406298 45.50806359448978),1202213221120132
45.511915871423341,9.000549316406298,POINT (9.000549316406298 45.51191587142334),1202213221120130
45.515768148356905,9.000549316406298,POINT (9.000549316406298 45.5157681483569),1202213221120112
45.519620425290469,9.000549316406298,POINT (9.000549316406298 45.51962042529047),1202213221120110
45.523472702224034,9.000549316406298,POINT (9.000549316406298 45.52347270222403),1202213221102332
45.527324979157598,9.000549316406298,POINT (9.000549316406298 45.5273249791576),1202213221102330
45.531177256091162,9.000549316406298,POINT (9.000549316406298 45.53117725609116),1202213221102312
45.535029533024726,9.000549316406298,POINT (9.000549316406298 45.53502953302473),1202213221102310
45.538881809958291,9.000549316406298,POINT (9.000549316406298 45.53888180995829),1202213221102132
45.542734086891855,9.000549316406298,POINT (9.000549316406298 45.54273408689185),1202213221102130
45.546586363825419,9.000549316406298,POINT (9.000549316406298 45.54658636382542),1202213221102112
45.550438640758983,9.000549316406298,POINT (9.000549316406298 45.55043864075898),1202213221102110
45.554290917692548,9.000549316406298,POINT (9.000549316406298 45.55429091769255),1202213221100332
45.558143194626112,9.000549316406298,POINT (9.000549316406298 45.55814319462611),1202213221100330
45.561995471559676,9.000549316406298,POINT (9.000549316406298 45.56199547155968),1202213221100312
45.565847748493240,9.000549316406298,POINT (9.000549316406298 45.56584774849324),1202213221100310
45.569700025426805,9.000549316406298,POINT (9.000549316406298 45.5697000254268),1202213221100132
45.573552302360369,9.000549316406298,POINT (9.000549316406298 45.57355230236037),1202213221100130
45.577404579293933,9.000549316406298,POINT (9.000549316406298 45.57740457929393),1202213221100112
45.581256856227498,9.000549316406298,POINT (9.000549316406298 45.5812568562275),1202213221100110
45.585109133161062,9.000549316406298,POINT (9.000549316406298 45.58510913316106),1202213203322332
45.588961410094626,9.000549316406298,POINT (9.000549316406298 45.58896141009463),1202213203322330
45.592813687028190,9.000549316406298,POINT (9.000549316406298 45.59281368702819),1202213203322312
45.596665963961755,9.000549316406298,POINT (9.000549316406298 45.59666596396175),1202213203322310
45.600518240895319,9.000549316406298,POINT (9.000549316406298 45.60051824089532),1202213203322132
45.604370517828883,9.000549316406298,POINT (9.000549316406298 45.60437051782888),1202213203322130
45.608222794762447,9.000549316406298,POINT (9.000549316406298 45.60822279476245),1202213203322112
45.612075071696012,9.000549316406298,POINT (9.000549316406298 45.61207507169601),1202213203322110
45.615927348629576,9.000549316406298,POINT (9.000549316406298 45.61592734862958),1202213203320332
45.619779625563140,9.000549316406298,POINT (9.000549316406298 45.61977962556314),1202213203320330
45.623631902496705,9.000549316406298,POINT (9.000549316406298 45.6236319024967),1202213203320312
45.627484179430269,9.000549316406298,POINT (9.000549316406298 45.62748417943027),1202213203320310
45.311597470877999,9.006042480468796,POINT (9.006042480468796 45.311597470878),1202213223100331
45.315449747811563,9.006042480468796,POINT (9.006042480468796 45.31544974781156),1202213223100313
45.319302024745127,9.006042480468796,POINT (9.006042480468796 45.31930202474513),1202213223100311
45.323154301678692,9.006042480468796,POINT (9.006042480468796 45.32315430167869),1202213223100133
45.327006578612256,9.006042480468796,POINT (9.006042480468796 45.32700657861226),1202213223100131
45.330858855545820,9.006042480468796,POINT (9.006042480468796 45.33085885554582),1202213223100113
45.334711132479384,9.006042480468796,POINT (9.006042480468796 45.33471113247938),1202213223100111
45.338563409412949,9.006042480468796,POINT (9.006042480468796 45.33856340941295),1202213221322333
45.342415686346513,9.006042480468796,POINT (9.006042480468796 45.34241568634651),1202213221322331
45.346267963280077,9.006042480468796,POINT (9.006042480468796 45.34626796328008),1202213221322313
45.350120240213641,9.006042480468796,POINT (9.006042480468796 45.35012024021364),1202213221322311
45.353972517147206,9.006042480468796,POINT (9.006042480468796 45.35397251714721),1202213221322133
45.357824794080770,9.006042480468796,POINT (9.006042480468796 45.35782479408077),1202213221322131
45.361677071014334,9.006042480468796,POINT (9.006042480468796 45.36167707101433),1202213221322113
45.365529347947898,9.006042480468796,POINT (9.006042480468796 45.3655293479479),1202213221322111
45.369381624881463,9.006042480468796,POINT (9.006042480468796 45.36938162488146),1202213221320333
45.373233901815027,9.006042480468796,POINT (9.006042480468796 45.37323390181503),1202213221320331
45.377086178748591,9.006042480468796,POINT (9.006042480468796 45.37708617874859),1202213221320313
45.380938455682156,9.006042480468796,POINT (9.006042480468796 45.38093845568216),1202213221320311
45.384790732615720,9.006042480468796,POINT (9.006042480468796 45.38479073261572),1202213221320133
45.388643009549284,9.006042480468796,POINT (9.006042480468796 45.38864300954928),1202213221320131
45.392495286482848,9.006042480468796,POINT (9.006042480468796 45.39249528648285),1202213221320113
45.396347563416413,9.006042480468796,POINT (9.006042480468796 45.39634756341641),1202213221320111
45.400199840349977,9.006042480468796,POINT (9.006042480468796 45.40019984034998),1202213221302333
45.404052117283541,9.006042480468796,POINT (9.006042480468796 45.40405211728354),1202213221302331
45.407904394217105,9.006042480468796,POINT (9.006042480468796 45.40790439421711),1202213221302313
45.411756671150670,9.006042480468796,POINT (9.006042480468796 45.41175667115067),1202213221302311
45.415608948084234,9.006042480468796,POINT (9.006042480468796 45.41560894808423),1202213221302133
45.419461225017798,9.006042480468796,POINT (9.006042480468796 45.4194612250178),1202213221302131
45.423313501951363,9.006042480468796,POINT (9.006042480468796 45.42331350195136),1202213221302113
45.427165778884927,9.006042480468796,POINT (9.006042480468796 45.42716577888493),1202213221302111
45.431018055818491,9.006042480468796,POINT (9.006042480468796 45.43101805581849),1202213221300333
45.434870332752055,9.006042480468796,POINT (9.006042480468796 45.43487033275206),1202213221300331
45.438722609685620,9.006042480468796,POINT (9.006042480468796 45.43872260968562),1202213221300313
45.442574886619184,9.006042480468796,POINT (9.006042480468796 45.44257488661918),1202213221300311
45.446427163552748,9.006042480468796,POINT (9.006042480468796 45.44642716355275),1202213221300133
45.450279440486312,9.006042480468796,POINT (9.006042480468796 45.45027944048631),1202213221300131
45.454131717419877,9.006042480468796,POINT (9.006042480468796 45.45413171741988),1202213221300113
45.457983994353441,9.006042480468796,POINT (9.006042480468796 45.45798399435344),1202213221300111
45.461836271287005,9.006042480468796,POINT (9.006042480468796 45.46183627128701),1202213221122333
45.465688548220569,9.006042480468796,POINT (9.006042480468796 45.46568854822057),1202213221122331
45.469540825154134,9.006042480468796,POINT (9.006042480468796 45.46954082515413),1202213221122313
45.473393102087698,9.006042480468796,POINT (9.006042480468796 45.4733931020877),1202213221122311
45.477245379021262,9.006042480468796,POINT (9.006042480468796 45.47724537902126),1202213221122133
45.481097655954827,9.006042480468796,POINT (9.006042480468796 45.48109765595483),1202213221122131
45.484949932888391,9.006042480468796,POINT (9.006042480468796 45.48494993288839),1202213221122113
45.488802209821955,9.006042480468796,POINT (9.006042480468796 45.48880220982196),1202213221122111
45.492654486755519,9.006042480468796,POINT (9.006042480468796 45.49265448675552),1202213221120333
45.496506763689084,9.006042480468796,POINT (9.006042480468796 45.49650676368908),1202213221120331
45.500359040622648,9.006042480468796,POINT (9.006042480468796 45.50035904062265),1202213221120313
45.504211317556212,9.006042480468796,POINT (9.006042480468796 45.50421131755621),1202213221120311
45.508063594489776,9.006042480468796,POINT (9.006042480468796 45.50806359448978),1202213221120133
45.511915871423341,9.006042480468796,POINT (9.006042480468796 45.51191587142334),1202213221120131
45.515768148356905,9.006042480468796,POINT (9.006042480468796 45.5157681483569),1202213221120113
45.519620425290469,9.006042480468796,POINT (9.006042480468796 45.51962042529047),1202213221120111
45.523472702224034,9.006042480468796,POINT (9.006042480468796 45.52347270222403),1202213221102333
45.527324979157598,9.006042480468796,POINT (9.006042480468796 45.5273249791576),1202213221102331
45.531177256091162,9.006042480468796,POINT (9.006042480468796 45.53117725609116),1202213221102313
45.535029533024726,9.006042480468796,POINT (9.006042480468796 45.53502953302473),1202213221102311
45.538881809958291,9.006042480468796,POINT (9.006042480468796 45.53888180995829),1202213221102133
45.542734086891855,9.006042480468796,POINT (9.006042480468796 45.54273408689185),1202213221102131
45.546586363825419,9.006042480468796,POINT (9.006042480468796 45.54658636382542),1202213221102113
45.550438640758983,9.006042480468796,POINT (9.006042480468796 45.55043864075898),1202213221102111
45.554290917692548,9.006042480468796,POINT (9.006042480468796 45.55429091769255),1202213221100333
45.558143194626112,9.006042480468796,POINT (9.006042480468796 45.55814319462611),1202213221100331
45.561995471559676,9.006042480468796,POINT (9.006042480468796 45.56199547155968),1202213221100313
45.565847748493240,9.006042480468796,POINT (9.006042480468796 45.56584774849324),1202213221100311
45.569700025426805,9.006042480468796,POINT (9.006042480468796 45.5697000254268),1202213221100133
45.573552302360369,9.006042480468796,POINT (9.006042480468796 45.57355230236037),1202213221100131
45.577404579293933,9.006042480468796,POINT (9.006042480468796 45.57740457929393),1202213221100113
45.581256856227498,9.006042480468796,POINT (9.006042480468796 45.5812568562275),1202213221100111
45.585109133161062,9.006042480468796,POINT (9.006042480468796 45.58510913316106),1202213203322333
45.588961410094626,9.006042480468796,POINT (9.006042480468796 45.58896141009463),1202213203322331
45.592813687028190,9.006042480468796,POINT (9.006042480468796 45.59281368702819),1202213203322313
45.596665963961755,9.006042480468796,POINT (9.006042480468796 45.59666596396175),1202213203322311
45.600518240895319,9.006042480468796,POINT (9.006042480468796 45.60051824089532),1202213203322133
45.604370517828883,9.006042480468796,POINT (9.006042480468796 45.60437051782888),1202213203322131
45.608222794762447,9.006042480468796,POINT (9.006042480468796 45.60822279476245),1202213203322113
45.612075071696012,9.006042480468796,POINT (9.006042480468796 45.61207507169601),1202213203322111
45.615927348629576,9.006042480468796,POINT (9.006042480468796 45.61592734862958),1202213203320333
45.619779625563140,9.006042480468796,POINT (9.006042480468796 45.61977962556314),1202213203320331
45.623631902496705,9.006042480468796,POINT (9.006042480468796 45.6236319024967),1202213203320313
45.627484179430269,9.006042480468796,POINT (9.006042480468796 45.62748417943027),1202213203320311
45.311597470877999,9.011535644531294,POINT (9.011535644531294 45.311597470878),1202213223101220
45.315449747811563,9.011535644531294,POINT (9.011535644531294 45.31544974781156),1202213223101202
45.319302024745127,9.011535644531294,POINT (9.011535644531294 45.31930202474513),1202213223101200
45.323154301678692,9.011535644531294,POINT (9.011535644531294 45.32315430167869),1202213223101022
45.327006578612256,9.011535644531294,POINT (9.011535644531294 45.32700657861226),1202213223101020
45.330858855545820,9.011535644531294,POINT (9.011535644531294 45.33085885554582),1202213223101002
45.334711132479384,9.011535644531294,POINT (9.011535644531294 45.33471113247938),1202213223101000
45.338563409412949,9.011535644531294,POINT (9.011535644531294 45.33856340941295),1202213221323222
45.342415686346513,9.011535644531294,POINT (9.011535644531294 45.34241568634651),1202213221323220
45.346267963280077,9.011535644531294,POINT (9.011535644531294 45.34626796328008),1202213221323202
45.350120240213641,9.011535644531294,POINT (9.011535644531294 45.35012024021364),1202213221323200
45.353972517147206,9.011535644531294,POINT (9.011535644531294 45.35397251714721),1202213221323022
45.357824794080770,9.011535644531294,POINT (9.011535644531294 45.35782479408077),1202213221323020
45.361677071014334,9.011535644531294,POINT (9.011535644531294 45.36167707101433),1202213221323002
45.365529347947898,9.011535644531294,POINT (9.011535644531294 45.3655293479479),1202213221323000
45.369381624881463,9.011535644531294,POINT (9.011535644531294 45.36938162488146),1202213221321222
45.373233901815027,9.011535644531294,POINT (9.011535644531294 45.37323390181503),1202213221321220
45.377086178748591,9.011535644531294,POINT (9.011535644531294 45.37708617874859),1202213221321202
45.380938455682156,9.011535644531294,POINT (9.011535644531294 45.38093845568216),1202213221321200
45.384790732615720,9.011535644531294,POINT (9.011535644531294 45.38479073261572),1202213221321022
45.388643009549284,9.011535644531294,POINT (9.011535644531294 45.38864300954928),1202213221321020
45.392495286482848,9.011535644531294,POINT (9.011535644531294 45.39249528648285),1202213221321002
45.396347563416413,9.011535644531294,POINT (9.011535644531294 45.39634756341641),1202213221321000
45.400199840349977,9.011535644531294,POINT (9.011535644531294 45.40019984034998),1202213221303222
45.404052117283541,9.011535644531294,POINT (9.011535644531294 45.40405211728354),1202213221303220
45.407904394217105,9.011535644531294,POINT (9.011535644531294 45.40790439421711),1202213221303202
45.411756671150670,9.011535644531294,POINT (9.011535644531294 45.41175667115067),1202213221303200
45.415608948084234,9.011535644531294,POINT (9.011535644531294 45.41560894808423),1202213221303022
45.419461225017798,9.011535644531294,POINT (9.011535644531294 45.4194612250178),1202213221303020
45.423313501951363,9.011535644531294,POINT (9.011535644531294 45.42331350195136),1202213221303002
45.427165778884927,9.011535644531294,POINT (9.011535644531294 45.42716577888493),1202213221303000
45.431018055818491,9.011535644531294,POINT (9.011535644531294 45.43101805581849),1202213221301222
45.434870332752055,9.011535644531294,POINT (9.011535644531294 45.43487033275206),1202213221301220
45.438722609685620,9.011535644531294,POINT (9.011535644531294 45.43872260968562),1202213221301202
45.442574886619184,9.011535644531294,POINT (9.011535644531294 45.44257488661918),1202213221301200
45.446427163552748,9.011535644531294,POINT (9.011535644531294 45.44642716355275),1202213221301022
45.450279440486312,9.011535644531294,POINT (9.011535644531294 45.45027944048631),1202213221301020
45.454131717419877,9.011535644531294,POINT (9.011535644531294 45.45413171741988),1202213221301002
45.457983994353441,9.011535644531294,POINT (9.011535644531294 45.45798399435344),1202213221301000
45.461836271287005,9.011535644531294,POINT (9.011535644531294 45.46183627128701),1202213221123222
45.465688548220569,9.011535644531294,POINT (9.011535644531294 45.46568854822057),1202213221123220
45.469540825154134,9.011535644531294,POINT (9.011535644531294 45.46954082515413),1202213221123202
45.473393102087698,9.011535644531294,POINT (9.011535644531294 45.4733931020877),1202213221123200
45.477245379021262,9.011535644531294,POINT (9.011535644531294 45.47724537902126),1202213221123022
45.481097655954827,9.011535644531294,POINT (9.011535644531294 45.48109765595483),1202213221123020
45.484949932888391,9.011535644531294,POINT (9.011535644531294 45.48494993288839),1202213221123002
45.488802209821955,9.011535644531294,POINT (9.011535644531294 45.48880220982196),1202213221123000
45.492654486755519,9.011535644531294,POINT (9.011535644531294 45.49265448675552),1202213221121222
45.496506763689084,9.011535644531294,POINT (9.011535644531294 45.49650676368908),1202213221121220
45.500359040622648,9.011535644531294,POINT (9.011535644531294 45.50035904062265),1202213221121202
45.504211317556212,9.011535644531294,POINT (9.011535644531294 45.50421131755621),1202213221121200
45.508063594489776,9.011535644531294,POINT (9.011535644531294 45.50806359448978),1202213221121022
45.511915871423341,9.011535644531294,POINT (9.011535644531294 45.51191587142334),1202213221121020
45.515768148356905,9.011535644531294,POINT (9.011535644531294 45.5157681483569),1202213221121002
45.519620425290469,9.011535644531294,POINT (9.011535644531294 45.51962042529047),1202213221121000
45.523472702224034,9.011535644531294,POINT (9.011535644531294 45.52347270222403),1202213221103222
45.527324979157598,9.011535644531294,POINT (9.011535644531294 45.5273249791576),1202213221103220
45.531177256091162,9.011535644531294,POINT (9.011535644531294 45.53117725609116),1202213221103202
45.535029533024726,9.011535644531294,POINT (9.011535644531294 45.53502953302473),1202213221103200
45.538881809958291,9.011535644531294,POINT (9.011535644531294 45.53888180995829),1202213221103022
45.542734086891855,9.011535644531294,POINT (9.011535644531294 45.54273408689185),1202213221103020
45.546586363825419,9.011535644531294,POINT (9.011535644531294 45.54658636382542),1202213221103002
45.550438640758983,9.011535644531294,POINT (9.011535644531294 45.55043864075898),1202213221103000
45.554290917692548,9.011535644531294,POINT (9.011535644531294 45.55429091769255),1202213221101222
45.558143194626112,9.011535644531294,POINT (9.011535644531294 45.55814319462611),1202213221101220
45.561995471559676,9.011535644531294,POINT (9.011535644531294 45.56199547155968),1202213221101202
45.565847748493240,9.011535644531294,POINT (9.011535644531294 45.56584774849324),1202213221101200
45.569700025426805,9.011535644531294,POINT (9.011535644531294 45.5697000254268),1202213221101022
45.573552302360369,9.011535644531294,POINT (9.011535644531294 45.57355230236037),1202213221101020
45.577404579293933,9.011535644531294,POINT (9.011535644531294 45.57740457929393),1202213221101002
45.581256856227498,9.011535644531294,POINT (9.011535644531294 45.5812568562275),1202213221101000
45.585109133161062,9.011535644531294,POINT (9.011535644531294 45.58510913316106),1202213203323222
45.588961410094626,9.011535644531294,POINT (9.011535644531294 45.58896141009463),1202213203323220
45.592813687028190,9.011535644531294,POINT (9.011535644531294 45.59281368702819),1202213203323202
45.596665963961755,9.011535644531294,POINT (9.011535644531294 45.59666596396175),1202213203323200
