,latitude,longitude,value
0,45.31240743101098,8.995056152342137,6.070793362395301
1,45.31240743101098,9.000549316404635,22.661045274169147
2,45.31240743101098,9.006042480467135,0.0
3,45.31240743101098,9.011535644529634,0.0
4,45.31240743101098,9.017028808592134,0.0
5,45.31240743101098,9.022521972654632,0.0
6,45.31240743101098,9.028015136717132,0.0
7,45.31240743101098,9.03350830077963,0.0
8,45.31240743101098,9.03900146484213,0.0
9,45.31240743101098,9.044494628904628,0.0
10,45.31240743101098,9.049987792967126,0.0
11,45.31240743101098,9.055480957029626,0.0
12,45.31240743101098,9.060974121092125,0.0
13,45.31240743101098,9.066467285154625,0.0
14,45.31240743101098,9.071960449217123,0.0
15,45.31240743101098,9.077453613279623,0.0
16,45.31240743101098,9.082946777342121,0.0
17,45.31240743101098,9.088439941404621,0.0
18,45.31240743101098,9.09393310546712,0.0
19,45.31240743101098,9.099426269529618,0.0
20,45.31240743101098,9.104919433592118,3.659894982876111
21,45.31240743101098,9.110412597654616,47.25304298671223
22,45.31240743101098,9.115905761717116,63.576139557084716
23,45.31240743101098,9.121398925779614,79.67275856590962
24,45.31240743101098,9.126892089842114,32.01028230679424
25,45.31240743101098,9.132385253904612,57.317985585841164
26,45.31240743101098,9.137878417967112,35.40324221163067
27,45.31240743101098,9.14337158202961,27.07767530974782
28,45.31240743101098,9.148864746092109,24.304584523550965
29,45.31240743101098,9.154357910154609,23.905673492423897
30,45.31240743101098,9.159851074217107,4.137676245930501
31,45.31240743101098,9.165344238279607,28.723739742538527
32,45.31240743101098,9.170837402342105,54.25103384659144
33,45.31240743101098,9.176330566404605,28.482162440918884
34,45.31240743101098,9.181823730467103,0.0
35,45.31240743101098,9.187316894529603,0.0
36,45.31240743101098,9.192810058592102,0.0
37,45.31240743101098,9.1983032226546,0.0
38,45.31240743101098,9.2037963867171,0.0
39,45.31240743101098,9.209289550779598,0.0
40,45.31240743101098,9.214782714842098,0.0
41,45.31240743101098,9.220275878904596,0.0
42,45.31240743101098,9.225769042967096,0.0
43,45.31240743101098,9.231262207029594,0.0
44,45.31240743101098,9.236755371092094,0.0
45,45.31240743101098,9.242248535154593,0.0
46,45.31240743101098,9.24774169921709,0.0
47,45.31240743101098,9.25323486327959,0.0
48,45.31240743101098,9.258728027342089,0.0
49,45.31240743101098,9.264221191404589,0.0
50,45.31240743101098,9.269714355467087,0.0
51,45.31240743101098,9.275207519529587,0.0
52,45.31240743101098,9.280700683592086,0.0
53,45.31240743101098,9.286193847654586,13.523080082665903
54,45.31240743101098,9.291687011717084,27.97304596068145
55,45.31240743101098,9.297180175779584,0.0
56,45.31240743101098,9.302673339842082,0.0
57,45.31240743101098,9.30816650390458,0.0
58,45.31240743101098,9.31365966796708,0.0
59,45.31240743101098,9.319152832029578,32.150179755715584
60,45.31240743101098,9.324645996092078,26.3086543243254
61,45.31240743101098,9.330139160154577,0.0
62,45.31240743101098,9.335632324217077,0.0
63,45.31240743101098,9.341125488279575,37.80031983163087
64,45.31240743101098,9.346618652342073,16.826113409990974
65,45.31240743101098,9.352111816404573,0.0
66,45.31240743101098,9.357604980467071,0.0
67,45.31240743101098,9.363098144529571,0.0
68,45.31240743101098,9.36859130859207,0.0
69,45.31240743101098,9.37408447265457,0.0
70,45.31240743101098,9.379577636717068,0.0
71,45.31240743101098,9.385070800779568,0.0
72,45.31240743101098,9.390563964842066,0.0
73,45.31240743101098,9.396057128904566,0.0
74,45.31240743101098,9.401550292967064,0.0
75,45.31240743101098,9.407043457029562,0.0
76,45.31240743101098,9.412536621092062,0.0
77,45.31240743101098,9.41802978515456,0.0
78,45.31240743101098,9.42352294921706,0.0
79,45.31240743101098,9.429016113279559,0.0
80,45.31240743101098,9.434509277342059,0.0
81,45.31240743101098,9.440002441404557,0.0
82,45.31240743101098,9.445495605467055,0.0
83,45.31240743101098,9.450988769529555,0.0
84,45.31240743101098,9.456481933592054,0.0
85,45.31240743101098,9.461975097654554,0.0
86,45.31240743101098,9.467468261717052,0.0
87,45.31240743101098,9.472961425779552,0.0
88,45.31240743101098,9.47845458984205,0.0
89,45.31240743101098,9.48394775390455,0.0
90,45.31240743101098,9.489440917967048,0.0
91,45.31240743101098,9.494934082029548,0.0
92,45.31240743101098,9.500427246092046,0.0
93,45.31240743101098,9.505920410154545,0.0
94,45.31240743101098,9.511413574217045,0.0
95,45.31240743101098,9.516906738279543,0.0
96,45.31240743101098,9.522399902342043,0.0
97,45.31240743101098,9.527893066404541,0.0
98,45.31240743101098,9.533386230467041,0.0
99,45.31240743101098,9.53887939452954,0.0
100,45.31240743101098,9.544372558592038,0.0
101,45.31240743101098,9.549865722654538,0.0
102,45.316259707944546,8.995056152342137,6.070793362395301
103,45.316259707944546,9.000549316404635,22.661045274169147
104,45.316259707944546,9.006042480467135,0.0
105,45.316259707944546,9.011535644529634,0.0
106,45.316259707944546,9.017028808592134,0.0
107,45.316259707944546,9.022521972654632,0.0
108,45.316259707944546,9.028015136717132,0.0
109,45.316259707944546,9.03350830077963,0.0
110,45.316259707944546,9.03900146484213,0.0
111,45.316259707944546,9.044494628904628,0.0
112,45.316259707944546,9.049987792967126,0.0
113,45.316259707944546,9.055480957029626,0.0
114,45.316259707944546,9.060974121092125,0.0
115,45.316259707944546,9.066467285154625,0.0
116,45.316259707944546,9.071960449217123,0.0
117,45.316259707944546,9.077453613279623,0.0
118,45.316259707944546,9.082946777342121,0.0
119,45.316259707944546,9.088439941404621,0.0
120,45.316259707944546,9.09393310546712,0.0
121,45.316259707944546,9.099426269529618,0.0
122,45.316259707944546,9.104919433592118,3.659894982876111
123,45.316259707944546,9.110412597654616,47.25304298671223
124,45.316259707944546,9.115905761717116,63.576139557084716
125,45.316259707944546,9.121398925779614,79.67275856590962
126,45.316259707944546,9.126892089842114,32.01028230679424
127,45.316259707944546,9.132385253904612,57.317985585841164
128,45.316259707944546,9.137878417967112,35.40324221163067
129,45.316259707944546,9.14337158202961,27.07767530974782
130,45.316259707944546,9.148864746092109,24.304584523550965
131,45.316259707944546,9.154357910154609,23.905673492423897
132,45.316259707944546,9.159851074217107,4.137676245930501
133,45.316259707944546,9.165344238279607,28.723739742538527
134,45.316259707944546,9.170837402342105,54.25103384659144
135,45.316259707944546,9.176330566404605,28.482162440918884
136,45.316259707944546,9.181823730467103,0.0
137,45.316259707944546,9.187316894529603,0.0
138,45.316259707944546,9.192810058592102,0.0
139,45.316259707944546,9.1983032226546,0.0
140,45.316259707944546,9.2037963867171,0.0
141,45.316259707944546,9.209289550779598,0.0
142,45.316259707944546,9.214782714842098,0.0
143,45.316259707944546,9.220275878904596,0.0
144,45.316259707944546,9.225769042967096,0.0
145,45.316259707944546,9.231262207029594,0.0
146,45.316259707944546,9.236755371092094,0.0
147,45.316259707944546,9.242248535154593,0.0
148,45.316259707944546,9.24774169921709,0.0
149,45.316259707944546,9.25323486327959,0.0
150,45.316259707944546,9.258728027342089,0.0
151,45.316259707944546,9.264221191404589,0.0
152,45.316259707944546,9.269714355467087,0.0
153,45.316259707944546,9.275207519529587,0.0
154,45.316259707944546,9.280700683592086,0.0
155,45.316259707944546,9.286193847654586,13.523080082665903
156,45.316259707944546,9.291687011717084,27.97304596068145
157,45.316259707944546,9.297180175779584,0.0
158,45.316259707944546,9.302673339842082,0.0
159,45.316259707944546,9.30816650390458,0.0
160,45.316259707944546,9.31365966796708,0.0
161,45.316259707944546,9.319152832029578,32.150179755715584
162,45.316259707944546,9.324645996092078,26.3086543243254
163,45.316259707944546,9.330139160154577,0.0
164,45.316259707944546,9.335632324217077,0.0
165,45.316259707944546,9.341125488279575,37.80031983163087
166,45.316259707944546,9.346618652342073,16.826113409990974
167,45.316259707944546,9.352111816404573,0.0
168,45.316259707944546,9.357604980467071,0.0
169,45.316259707944546,9.363098144529571,0.0
170,45.316259707944546,9.36859130859207,0.0
171,45.316259707944546,9.37408447265457,0.0
172,45.316259707944546,9.379577636717068,0.0
173,45.316259707944546,9.385070800779568,0.0
174,45.316259707944546,9.390563964842066,0.0
175,45.316259707944546,9.396057128904566,0.0
176,45.316259707944546,9.401550292967064,0.0
177,45.316259707944546,9.407043457029562,0.0
178,45.316259707944546,9.412536621092062,0.0
179,45.316259707944546,9.41802978515456,0.0
180,45.316259707944546,9.42352294921706,0.0
181,45.316259707944546,9.429016113279559,0.0
182,45.316259707944546,9.434509277342059,0.0
183,45.316259707944546,9.440002441404557,0.0
184,45.316259707944546,9.445495605467055,0.0
185,45.316259707944546,9.450988769529555,0.0
186,45.316259707944546,9.456481933592054,0.0
187,45.316259707944546,9.461975097654554,0.0
188,45.316259707944546,9.467468261717052,0.0
189,45.316259707944546,9.472961425779552,0.0
190,45.316259707944546,9.47845458984205,0.0
191,45.316259707944546,9.48394775390455,0.0
192,45.316259707944546,9.489440917967048,0.0
193,45.316259707944546,9.494934082029548,0.0
194,45.316259707944546,9.500427246092046,0.0
195,45.316259707944546,9.505920410154545,0.0
196,45.316259707944546,9.511413574217045,0.0
197,45.316259707944546,9.516906738279543,0.0
198,45.316259707944546,9.522399902342043,0.0
199,45.316259707944546,9.527893066404541,0.0
200,45.316259707944546,9.533386230467041,0.0
201,45.316259707944546,9.53887939452954,0.0
202,45.316259707944546,9.544372558592038,0.0
203,45.316259707944546,9.549865722654538,0.0
204,45.3201119848781,8.995056152342137,0.0
205,45.3201119848781,9.000549316404635,7.640101454528155
206,45.3201119848781,9.006042480467135,0.0
207,45.3201119848781,9.011535644529634,0.0
208,45.3201119848781,9.017028808592134,0.0
209,45.3201119848781,9.022521972654632,6.214141936623079
210,45.3201119848781,9.028015136717132,0.0
211,45.3201119848781,9.03350830077963,0.0
212,45.3201119848781,9.03900146484213,0.0
213,45.3201119848781,9.044494628904628,0.0
214,45.3201119848781,9.049987792967126,0.0
215,45.3201119848781,9.055480957029626,0.0
216,45.3201119848781,9.060974121092125,0.0
217,45.3201119848781,9.066467285154625,0.0
218,45.3201119848781,9.071960449217123,0.0
219,45.3201119848781,9.077453613279623,0.0
220,45.3201119848781,9.082946777342121,0.0
221,45.3201119848781,9.088439941404621,0.0
222,45.3201119848781,9.09393310546712,0.0
223,45.3201119848781,9.099426269529618,0.0
224,45.3201119848781,9.104919433592118,0.0
