lat,lon,quadkey,country,date_time,n_baseline,n_crisis,n_difference,density_baseline,density_crisis,percent_change,clipped_z_score,ds
45.373372920932,9.1543579101562,1202213230220230,IT,2020-06-08 0000,61.1788281369844,62.17530664792114,0.9964785109367398,0.0002506916292299284,0.000260371758541881,1.6026009829928387,0.49405039845234877,2021-01-17
45.415804442263,9.0884399414062,1202213221312132,IT,2020-06-08 0000,15.156098545073911,18.02034163737145,2.864243092297537,6.210493323812152e-05,7.5463850435304e-05,17.728556707589913,1.289356145988546,2021-01-17
45.423515841436,9.3026733398438,1202213230213103,IT,2020-06-08 0000,25.830203173698262,27.905035031794576,2.0748318580963137,0.00010584406262989378,0.00011685801703471099,7.733194730818433,1.4058090450569036,2021-01-17
45.612116143609,9.1159057617188,1202213203333011,IT,2020-06-08 0000,15.427519687999764,15.753216016127427,0.3256963281276626,6.321713186303106e-05,6.596980019794345e-05,1.9826263143399698,0.252199045608038,2021-01-17
45.311597470878,9.1598510742188,1202213232000231,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-0.27241698226449496,-0.02731611195430741,2021-01-17
45.431226187423,9.1268920898438,1202213221311323,IT,2020-06-08 0000,24.620327970853555,24.9459554794572,0.3256275086036453,0.00010088637391629332,0.00010446626879500745,1.2709732247537535,0.19992195309977812,2021-01-17
45.500571908662,9.2037963867188,1202213230021213,IT,2020-06-08 0000,139.47323252382168,125.57031148343822,-13.902921040383461,0.0005715175161098625,0.0005258512516349243,-9.897203040462376,-1.2513209810770742,2021-01-17
45.435080965473,9.1159057617188,1202213221311231,IT,2020-06-08 0000,167.3300279015321,159.58487160172655,-7.745156299805558,0.0006856659172973848,0.0006682941491694455,-4.601173300069929,-1.7738069596502528,2021-01-17
45.330909539958,9.3630981445312,1202213232101002,IT,2020-06-08 0000,\N,\N,\N,\N,\N,1.5593862545089296,0.2230475522348442,2021-01-17
45.569832325584,9.2312622070312,1202213230010022,IT,2020-06-08 0000,19.45017528544545,19.138740646470996,-0.311434638974454,7.970071149774646e-05,8.014737404701236e-05,-1.522894716682964,-0.24465562764605733,2021-01-17
45.535212779933,9.0335083007812,1202213221103300,IT,2020-06-08 0000,93.85009479195905,102.68657817715406,8.83648338519501,0.00038456822209963855,0.0004300209581600495,9.31626204968656,2.167849980979696,2021-01-17
45.392663925588,9.0994262695312,1202213221331002,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-10.833457918757341,-1.246303654895999,2021-01-17
45.354075333705,9.1818237304688,1202213230222133,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-10.051992792603814,-1.3078867933479452,2021-01-17
45.569832325584,9.5114135742188,1202213231000033,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-15.092246010419322,-1.1620628257992416,2021-01-17
45.319323088437,9.2092895507812,1202213232001300,IT,2020-06-08 0000,\N,\N,\N,\N,\N,12.033056609824921,1.8961958385863014,2021-01-17
45.604430546111,9.1268920898438,1202213203333121,IT,2020-06-08 0000,44.6382129505096,47.326034256615195,2.6878213061055973,0.00018291338149562886,0.00019818740636030628,5.889409624825341,0.8575286722107509,2021-01-17
45.48516912049,9.1488647460938,1202213230022003,IT,2020-06-08 0000,120.4945279509043,112.62441840473195,-7.870109546172344,0.000493748743563173,0.00047163768794660405,-6.477748157803979,-0.5229624265816963,2021-01-17
45.542907855238,9.4839477539062,1202213230113130,IT,2020-06-08 0000,43.0369780947808,44.42809280429721,1.3911147095164083,0.0001763520238007152,0.0001860516863651613,3.158969506314243,0.5463477325095732,2021-01-17
45.565986762502,9.4345092773438,1202213230110301,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-3.4821366223090022,-0.6352793213184791,2021-01-17
45.330909539958,9.0225219726562,1202213223101012,IT,2020-06-08 0000,16.21447701964156,13.296988504720368,-2.9174885149211924,6.644183592506351e-05,5.568384728506969e-05,-16.947877717065495,-2.245104382749326,2021-01-17
45.392663925588,9.2642211914062,1202213230230112,IT,2020-06-08 0000,19.679311922035886,19.884398629097674,0.20508670706178833,8.063964149186966e-05,8.326996870194023e-05,0.9917482159706089,0.07176109919275615,2021-01-17
45.585211945185,9.4839477539062,1202213212333332,IT,2020-06-08 0000,33.08161789515956,34.643611397926854,1.5619935027672938,0.00013555808341294412,0.00014507717787382013,4.5830966932738715,0.5201203652774917,2021-01-17
45.400378484343,9.0060424804688,1202213221302333,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-11.555492330868576,-0.506062766327399,2021-01-17
45.384948313631,9.5498657226562,1202213231221032,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-1.5877753935965326,-0.07268740841707326,2021-01-17
45.34249362171,9.3246459960938,1202213230322221,IT,2020-06-08 0000,21.604622682571915,22.512099514999786,0.9074768324278715,8.85289604937305e-05,9.427400129093378e-05,4.014563061596834,0.524830718183497,2021-01-17
45.546754997973,9.3301391601562,1202213230102012,IT,2020-06-08 0000,20.02937487825908,25.715885578202833,5.686510699943753,8.20740895762975e-05,0.00010769050787918135,27.04079761221372,1.3028299860056707,2021-01-17
45.569832325584,9.4290161132812,1202213230110122,IT,2020-06-08 0000,39.63619346402836,37.52734791269757,-2.1088455513307878,0.0001624166761370675,0.00015715341180016124,-5.189574543190329,-0.6632860971244711,2021-01-17
45.50442194749,9.0115356445312,1202213221121200,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-8.015771222578907,-1.2818521635452946,2021-01-17
45.612116143609,9.0609741210938,1202213203332001,IT,2020-06-08 0000,\N,\N,\N,\N,\N,5.469482434892963,0.5458226588190217,2021-01-17
45.357935377759,9.0939331054688,1202213221332131,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-5.363269830722057,-0.39152350071872355,2021-01-17
45.500571908662,9.4180297851562,1202213230130212,IT,2020-06-08 0000,76.16397775921102,71.08266679939948,-5.081310959811546,0.00031209606745549864,0.0002976731431532882,-6.58508167589247,-1.6149384492551555,2021-01-17
45.34249362171,9.0829467773438,1202213221332321,IT,2020-06-08 0000,\N,\N,\N,\N,\N,1.2776691146048753,0.10273768603014903,2021-01-17
45.55060187743,9.4125366210938,1202213230112001,IT,2020-06-08 0000,\N,\N,\N,\N,\N,23.295257765868094,1.0099776052396192,2021-01-17
45.334771163849,9.5498657226562,1202213233001010,IT,2020-06-08 0000,\N,\N,\N,\N,\N,25.75951044417213,1.9016539570456616,2021-01-17
45.596743895546,9.3191528320312,1202213212322200,IT,2020-06-08 0000,\N,\N,\N,\N,\N,21.7643348960642,1.6472421887351631,2021-01-17
45.365654675953,9.3905639648438,1202213230323101,IT,2020-06-08 0000,\N,\N,\N,\N,\N,4.3305990849345175,0.5872089352490489,2021-01-17
45.515970484272,8.9950561523438,1202213221120103,IT,2020-06-08 0000,\N,\N,\N,\N,\N,2.7368624615880552,0.5590310183703191,2021-01-17
45.369513930095,9.3740844726562,1202213230321232,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-4.990342633783137,-0.36400210324394316,2021-01-17
45.55060187743,9.2147827148438,1202213230003101,IT,2020-06-08 0000,100.77167806986512,98.9861832440356,-1.7854948258295167,0.0004129306971850338,0.00041452480079501406,-1.754412288066818,-0.29018232899466617,2021-01-17
45.546754997973,9.4180297851562,1202213230112012,IT,2020-06-08 0000,\N,\N,\N,\N,\N,3.961003288206434,0.2683063514848545,2021-01-17
45.492871041149,9.2916870117188,1202213230031233,IT,2020-06-08 0000,61.72524935893318,58.50940700904134,-3.215842349891844,0.00025293069183618546,0.0002450200572464103,-5.126870570876178,-2.2131791742630367,2021-01-17
45.454350906311,9.2807006835938,1202213230211003,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-65.99943839662494,-1.4260617287076804,2021-01-17
45.542907855238,9.1268920898438,1202213221113121,IT,2020-06-08 0000,66.85829373612313,69.52306829755639,2.664774561433262,0.0002739642960586461,0.00029114200681577655,3.9269695931283306,1.8826995044034491,2021-01-17
45.589056191908,9.5388793945312,1202213213223220,IT,2020-06-08 0000,\N,\N,\N,\N,\N,2.307830396740193,0.33305354175582724,2021-01-17
45.38880625126,9.5169067382812,1202213231220120,IT,2020-06-08 0000,\N,\N,\N,\N,\N,23.87210814937377,0.635766455280643,2021-01-17
45.346354455681,9.1598510742188,1202213230222213,IT,2020-06-08 0000,\N,\N,\N,\N,\N,0.09808004024175107,0.011605738555694533,2021-01-17
45.431226187423,9.4674682617188,1202213230311233,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-2.60016946219581,-0.31234723172709467,2021-01-17
45.435080965473,9.2587280273438,1202213230210321,IT,2020-06-08 0000,22.12675036633861,21.292188440486186,-0.8345619258524231,9.066847580802257e-05,8.916537523244947e-05,-3.6086432924322245,-0.3644480625023173,2021-01-17
45.431226187423,9.2697143554688,1202213230210333,IT,2020-06-08 0000,26.621052451268678,23.874651300054264,-2.746401151214414,0.00010908471466437735,9.997996437347975e-05,-9.94314447669885,-0.5957031484141883,2021-01-17
45.354075333705,9.5114135742188,1202213231222033,IT,2020-06-08 0000,\N,\N,\N,\N,\N,7.883389791046268,0.994136568041834,2021-01-17
45.546754997973,9.4729614257812,1202213230113102,IT,2020-06-08 0000,\N,\N,\N,\N,\N,10.04349140929783,1.0681990564378627,2021-01-17
45.596743895546,9.3521118164062,1202213212322310,IT,2020-06-08 0000,\N,\N,\N,\N,\N,5.179124685119642,0.3685833528927131,2021-01-17
45.55060187743,9.5498657226562,1202213231003010,IT,2020-06-08 0000,\N,\N,\N,\N,\N,7.612700294385962,1.1793426969432006,2021-01-17
45.396521336615,9.5004272460938,1202213231220001,IT,2020-06-08 0000,19.902654368891668,24.115916558775737,4.21326218988407,8.155482871567701e-05,0.00010099031177786158,20.156589280615233,3.099016374876186,2021-01-17
45.423515841436,9.5443725585938,1202213231203003,IT,2020-06-08 0000,\N,\N,\N,\N,\N,-12.519810278007922,-0.3743249768209662,2021-01-17
45.327047652759,9.5004272460938,1202213233000021,IT,2020-06-08 0000,\N,\N,\N,\N,\N,7.325052009893924,1.414249239310999,2021-01-17
